Target-ID	Compound-ID	Std-value
CHEMBL279	CHEMBL3339360	560.0
CHEMBL1906	CHEMBL303144	810.0
CHEMBL279	CHEMBL3920637	3090.3
CHEMBL279	CHEMBL3931193	50.0
CHEMBL3650	CHEMBL3754556	500.0
CHEMBL258	CHEMBL2158227	860.0
CHEMBL279	CHEMBL258694	31.0
CHEMBL4630	CHEMBL1258913	1634.0
CHEMBL279	CHEMBL1807478	200.0
CHEMBL2148	CHEMBL4084173	743.0
CHEMBL5407	CHEMBL3393721	142.0
CHEMBL3553	CHEMBL3966425	150.0
CHEMBL2695	CHEMBL3645037	2999.0
CHEMBL279	CHEMBL3952885	1000.0
CHEMBL2095217	CHEMBL339856	1900.0
CHEMBL331	CHEMBL524266	4000.0
CHEMBL279	CHEMBL3937533	9549.93
CHEMBL4630	CHEMBL1643252	70.0
CHEMBL308	CHEMBL378248	1070.0
CHEMBL2431	CHEMBL3895917	34.0
CHEMBL2996	CHEMBL368895	490.0
CHEMBL2148	CHEMBL1078159	5000.0
CHEMBL2094138	CHEMBL321063	2000.0
CHEMBL1957	CHEMBL3981549	100.0
CHEMBL2094128	CHEMBL566550	140.0
CHEMBL5147	CHEMBL3914671	50.0
CHEMBL4630	CHEMBL520071	4300.0
CHEMBL1824	CHEMBL602328	3590.0
CHEMBL5147	CHEMBL1241299	5800.0
CHEMBL2292	CHEMBL3609662	7000.0
CHEMBL1981	CHEMBL1642137	1000.0
CHEMBL279	CHEMBL1421	2000.0
CHEMBL1868	CHEMBL202805	740.0
CHEMBL4816	CHEMBL1090360	1000.0
CHEMBL258	CHEMBL1836842	180.0
CHEMBL3616	CHEMBL4089665	316.0
CHEMBL4523	CHEMBL3957476	301.0
CHEMBL3650	CHEMBL3985678	213.8
CHEMBL4630	CHEMBL212646	450.0
CHEMBL279	CHEMBL3958173	1000.0
CHEMBL2148	CHEMBL3644979	628.38
CHEMBL1868	CHEMBL598626	4160.0
CHEMBL2094128	CHEMBL568302	1500.0
CHEMBL4439	CHEMBL493055	1000.0
CHEMBL258	CHEMBL1836796	3710.0
CHEMBL5331	CHEMBL3092783	220.0
CHEMBL2815	CHEMBL3675969	568.2
CHEMBL260	CHEMBL121554	1800.0
CHEMBL2815	CHEMBL460702	290.0
CHEMBL3616	CHEMBL72480	50.0
CHEMBL1907602	CHEMBL3673434	94.0
CHEMBL1955	CHEMBL1173542	1000.0
CHEMBL2095188	CHEMBL77469	1000.0
CHEMBL4282	CHEMBL3945304	190.0
CHEMBL2148	CHEMBL3642323	718.9
CHEMBL3582	CHEMBL293805	6000.0
CHEMBL2148	CHEMBL3642252	2999.0
CHEMBL3529	CHEMBL3687144	650.0
CHEMBL2431	CHEMBL3699761	392.0
CHEMBL2185	CHEMBL231511	3280.0
CHEMBL1974	CHEMBL3918092	8128.31
CHEMBL2148	CHEMBL3639412	2999.0
CHEMBL2148	CHEMBL2062794	834.0
CHEMBL2041	CHEMBL3128220	7900.0
CHEMBL1862	CHEMBL1233882	140.0
CHEMBL203	CHEMBL3898863	100.0
CHEMBL1824	CHEMBL3936478	1000.0
CHEMBL4224	CHEMBL1473127	39.0
CHEMBL1974	CHEMBL2035044	310.0
CHEMBL258	CHEMBL3889939	100.0
CHEMBL2094126	CHEMBL112582	1070.0
CHEMBL2358	CHEMBL4115672	2500.0
CHEMBL3650	CHEMBL3681305	91.0
CHEMBL4722	CHEMBL3792712	2970.0
CHEMBL308	CHEMBL249096	1000.0
CHEMBL1936	CHEMBL257153	73.0
CHEMBL203	CHEMBL360958	31.0
CHEMBL1974	CHEMBL2035056	1200.0
CHEMBL279	CHEMBL212953	306.0
CHEMBL2185	CHEMBL603463	3000.0
CHEMBL1907605	CHEMBL2403089	478.0
CHEMBL2971	CHEMBL3962451	81.0
CHEMBL3553	CHEMBL4104931	437.5
CHEMBL3973	CHEMBL3937212	95.5
CHEMBL2007	CHEMBL99743	890.0
CHEMBL4898	CHEMBL601719	399.0
CHEMBL4501	CHEMBL1087397	2000.0
CHEMBL3116	CHEMBL189963	794.33
CHEMBL3717	CHEMBL591924	840.0
CHEMBL2508	CHEMBL3642037	41.0
CHEMBL1936	CHEMBL3114028	77.0
CHEMBL279	CHEMBL505253	5900.0
CHEMBL4523	CHEMBL3965530	1841.04
CHEMBL308	CHEMBL1964258	200.0
CHEMBL2148	CHEMBL3919034	1000.0
CHEMBL2185	CHEMBL522563	75.0
CHEMBL2358	CHEMBL3908672	1000.0
CHEMBL331	CHEMBL362558	1800.0
CHEMBL2185	CHEMBL2022374	94.0
CHEMBL2850	CHEMBL3946614	1010.0
CHEMBL2148	CHEMBL3642342	66.86
CHEMBL4247	CHEMBL3694594	1000.0
CHEMBL2148	CHEMBL2312654	5300.0
CHEMBL203	CHEMBL3955083	50.0
CHEMBL5147	CHEMBL3928696	50.0
CHEMBL5508	CHEMBL3823505	180.0
CHEMBL301	CHEMBL1809193	2700.0
CHEMBL4523	CHEMBL3298824	2222.0
CHEMBL2996	CHEMBL569203	800.0
CHEMBL3038477	CHEMBL3921764	1000.0
CHEMBL279	CHEMBL3699444	251.0
CHEMBL1824	CHEMBL3961913	100.0
CHEMBL203	CHEMBL109631	190.0
CHEMBL1955	CHEMBL3301607	274.0
CHEMBL1907602	CHEMBL3809223	8700.0
CHEMBL1824	CHEMBL251732	664.0
CHEMBL3038477	CHEMBL3950893	100.0
CHEMBL2147	CHEMBL3264256	34.5
CHEMBL4501	CHEMBL3685219	9900.0
CHEMBL203	CHEMBL3814460	259.0
CHEMBL2185	CHEMBL1765734	3981.07
CHEMBL1981	CHEMBL3926128	100.0
CHEMBL2971	CHEMBL3652284	97.5
CHEMBL301	CHEMBL318522	341.0
CHEMBL2148	CHEMBL3658859	9930.0
CHEMBL2971	CHEMBL4077614	437.0
CHEMBL279	CHEMBL3899692	1479.11
CHEMBL308	CHEMBL1922212	4400.0
CHEMBL279	CHEMBL3671510	895.0
CHEMBL3650	CHEMBL4069394	500.0
CHEMBL1868	CHEMBL3623375	2826.0
CHEMBL2185	CHEMBL3680539	43.0
CHEMBL3038469	CHEMBL3335169	4700.0
CHEMBL1844	CHEMBL3673936	100.0
CHEMBL4816	CHEMBL119385	5000.0
CHEMBL3973	CHEMBL388978	148.3
CHEMBL279	CHEMBL460702	180.0
CHEMBL2147	CHEMBL3930502	564.08
CHEMBL3038469	CHEMBL3809531	89.0
CHEMBL4247	CHEMBL1614712	5500.0
CHEMBL203	CHEMBL352954	500.0
CHEMBL1981	CHEMBL1823221	460.0
CHEMBL2850	CHEMBL1956071	9100.0
CHEMBL4523	CHEMBL2035621	653.0
CHEMBL1913	CHEMBL77555	4000.0
CHEMBL5331	CHEMBL3582441	4700.0
CHEMBL2815	CHEMBL272888	5000.0
CHEMBL4282	CHEMBL3703135	55.0
CHEMBL2095227	CHEMBL425363	41.0
CHEMBL1955	CHEMBL505637	2800.0
CHEMBL2695	CHEMBL3645022	9999.0
CHEMBL3973	CHEMBL3681317	240.0
CHEMBL4070	CHEMBL2087017	3000.0
CHEMBL2842	CHEMBL1241950	783.0
CHEMBL279	CHEMBL3668018	2418.0
CHEMBL1936	CHEMBL477772	74.0
CHEMBL4722	CHEMBL2380843	1150.0
CHEMBL279	CHEMBL524086	63.0
CHEMBL2007	CHEMBL4103605	40.0
CHEMBL2094126	CHEMBL132888	9690.0
CHEMBL2842	CHEMBL1240553	2500.0
CHEMBL279	CHEMBL212721	220.0
CHEMBL2148	CHEMBL1081846	108.0
CHEMBL2148	CHEMBL2062529	122.0
CHEMBL1981	CHEMBL1087002	7121.0
CHEMBL1862	CHEMBL573578	3400.0
CHEMBL2599	CHEMBL2071201	44.0
CHEMBL2147	CHEMBL2037205	57.0
CHEMBL3905	CHEMBL1076196	1658.0
CHEMBL2147	CHEMBL3660085	30.5
CHEMBL4501	CHEMBL3670443	149.0
CHEMBL2358	CHEMBL3982318	1432.7
CHEMBL299	CHEMBL58580	350.0
CHEMBL1936	CHEMBL1940175	5000.0
CHEMBL1957	CHEMBL3956400	100.0
CHEMBL4376	CHEMBL3589665	33.0
CHEMBL279	CHEMBL189584	120.0
CHEMBL4282	CHEMBL3952282	74.0
CHEMBL2431	CHEMBL572629	1179.0
CHEMBL2996	CHEMBL592936	250.0
CHEMBL1862	CHEMBL3800138	9920.0
CHEMBL5408	CHEMBL3943325	78.0
CHEMBL1868	CHEMBL4069365	9130.0
CHEMBL2148	CHEMBL2181313	890.0
CHEMBL3553	CHEMBL3658856	713.0
CHEMBL4630	CHEMBL211878	3200.0
CHEMBL2971	CHEMBL2035185	46.0
CHEMBL2147	CHEMBL3957082	38.5
CHEMBL1844	CHEMBL3673969	100.0
CHEMBL3961	CHEMBL128257	2750.0
CHEMBL1981	CHEMBL3911340	100.0
CHEMBL3650	CHEMBL205406	348.0
CHEMBL2148	CHEMBL3652343	173.0
CHEMBL1907602	CHEMBL1922123	6200.0
CHEMBL279	CHEMBL1241487	566.0
CHEMBL2358	CHEMBL3982380	997.8
CHEMBL2148	CHEMBL4092626	701.0
CHEMBL4224	CHEMBL4104122	66.0
CHEMBL2147	CHEMBL2035618	5000.0
CHEMBL203	CHEMBL2325093	200.0
CHEMBL279	CHEMBL3898908	3019.95
CHEMBL1913	CHEMBL3358966	500.0
CHEMBL4501	CHEMBL3680586	400.0
CHEMBL3553	CHEMBL3961357	770.0
CHEMBL299	CHEMBL1940999	730.0
CHEMBL203	CHEMBL3221547	5500.0
CHEMBL1913	CHEMBL3980861	100.0
CHEMBL1907602	CHEMBL2336381	2000.0
CHEMBL2148	CHEMBL3971717	1000.0
CHEMBL2148	CHEMBL4112919	270.0
CHEMBL2842	CHEMBL1242847	4300.0
CHEMBL301	CHEMBL3912866	230.0
CHEMBL2637	CHEMBL246544	582.0
CHEMBL4722	CHEMBL3393492	2300.0
CHEMBL2148	CHEMBL3921202	1000.0
CHEMBL2637	CHEMBL3355160	117.0
CHEMBL5491	CHEMBL401746	49.0
CHEMBL2292	CHEMBL4071322	57.0
CHEMBL3142	CHEMBL1242755	214.0
CHEMBL2148	CHEMBL4109603	1000.0
CHEMBL4501	CHEMBL3675380	85.0
CHEMBL4630	CHEMBL411662	170.0
CHEMBL4722	CHEMBL3675354	350.0
CHEMBL1868	CHEMBL2063328	250.0
CHEMBL279	CHEMBL3972173	630.96
CHEMBL4142	CHEMBL3806189	272.0
CHEMBL4895	CHEMBL2036626	83.0
CHEMBL4630	CHEMBL384089	4700.0
CHEMBL3797	CHEMBL1766761	8000.0
CHEMBL203	CHEMBL119982	870.0
CHEMBL260	CHEMBL570533	6720.0
CHEMBL1957	CHEMBL1256419	113.0
CHEMBL2292	CHEMBL3094461	1030.0
CHEMBL2148	CHEMBL3935532	990.0
CHEMBL2095217	CHEMBL357815	1700.0
CHEMBL4376	CHEMBL4079343	3900.0
CHEMBL2358	CHEMBL3954260	2190.5
CHEMBL1957	CHEMBL3805123	124.0
CHEMBL4282	CHEMBL1076581	40.0
CHEMBL2147	CHEMBL1910897	2500.0
CHEMBL2276	CHEMBL1761555	40.0
CHEMBL4179	CHEMBL3220474	806.0
CHEMBL4937	CHEMBL3983364	64.0
CHEMBL4282	CHEMBL3892087	79.0
CHEMBL2094127	CHEMBL99037	1599.56
CHEMBL1981	CHEMBL493318	5500.0
CHEMBL2041	CHEMBL3220401	590.0
CHEMBL308	CHEMBL3799935	160.0
CHEMBL1824	CHEMBL248713	5120.0
CHEMBL260	CHEMBL221246	35.0
CHEMBL1974	CHEMBL262468	36.0
CHEMBL279	CHEMBL74550	610.0
CHEMBL2637	CHEMBL1784664	2670.0
CHEMBL2637	CHEMBL1946328	130.0
CHEMBL1862	CHEMBL1241774	2200.0
CHEMBL279	CHEMBL3394450	1000.0
CHEMBL4722	CHEMBL2386795	69.0
CHEMBL4376	CHEMBL568150	100.0
CHEMBL3553	CHEMBL3960910	290.0
CHEMBL1907601	CHEMBL421957	3200.0
CHEMBL2068	CHEMBL3895458	1000.0
CHEMBL2148	CHEMBL3798618	507.0
CHEMBL1981	CHEMBL1796246	740.0
CHEMBL2971	CHEMBL3917030	94.0
CHEMBL4040	CHEMBL454617	9500.0
CHEMBL3430907	CHEMBL3422092	1300.0
CHEMBL3582	CHEMBL3356472	460.0
CHEMBL2358	CHEMBL3952631	2500.0
CHEMBL1844	CHEMBL3668998	100.0
CHEMBL4282	CHEMBL226332	59.0
CHEMBL2148	CHEMBL3944831	380.0
CHEMBL2068	CHEMBL3937598	50.0
CHEMBL2208	CHEMBL571581	9000.0
CHEMBL1824	CHEMBL3933130	50.0
CHEMBL2971	CHEMBL3642277	470.2
CHEMBL5147	CHEMBL3890300	1000.0
CHEMBL2971	CHEMBL3675933	1000.0
CHEMBL258	CHEMBL232125	380.0
CHEMBL4501	CHEMBL3905865	58.0
CHEMBL4142	CHEMBL4075768	1000.0
CHEMBL203	CHEMBL320705	66.0
CHEMBL1824	CHEMBL3957736	100.0
CHEMBL1907605	CHEMBL1738742	40.0
CHEMBL4895	CHEMBL3973561	33.0
CHEMBL1974	CHEMBL1084450	96.0
CHEMBL1907600	CHEMBL2314472	90.0
CHEMBL203	CHEMBL1170459	5760.0
CHEMBL2850	CHEMBL103099	1000.0
CHEMBL301	CHEMBL112442	224.0
CHEMBL1868	CHEMBL3924147	50.0
CHEMBL1936	CHEMBL3690081	32.0
CHEMBL1907602	CHEMBL3716347	150.0
CHEMBL2147	CHEMBL1649765	342.0
CHEMBL3650	CHEMBL3982334	131.83
CHEMBL2276	CHEMBL2376910	93.0
CHEMBL279	CHEMBL3904561	4897.79
CHEMBL2971	CHEMBL3642372	38.5
CHEMBL2094126	CHEMBL566539	400.0
CHEMBL203	CHEMBL4084726	373.0
CHEMBL4722	CHEMBL2386789	53.0
CHEMBL301	CHEMBL51709	1280.0
CHEMBL2068	CHEMBL3928883	50.0
CHEMBL4816	CHEMBL2177383	4160.0
CHEMBL203	CHEMBL576989	7000.0
CHEMBL1862	CHEMBL333038	1980.0
CHEMBL301	CHEMBL324942	290.0
CHEMBL4722	CHEMBL2032274	90.0
CHEMBL301	CHEMBL3947713	1680.0
CHEMBL4816	CHEMBL2177828	2500.0
CHEMBL3717	CHEMBL1644804	54.0
CHEMBL308	CHEMBL52387	650.0
CHEMBL1907601	CHEMBL292021	226.0
CHEMBL1974	CHEMBL1944870	190.0
CHEMBL4722	CHEMBL1807305	372.0
CHEMBL4179	CHEMBL3355166	561.0
CHEMBL2815	CHEMBL3673443	175.0
CHEMBL2068	CHEMBL3907230	1000.0
CHEMBL3920	CHEMBL476149	48.0
CHEMBL1824	CHEMBL592200	6490.0
CHEMBL1907605	CHEMBL3719096	37.0
CHEMBL279	CHEMBL3952465	50.0
CHEMBL279	CHEMBL3926245	7762.47
CHEMBL1991	CHEMBL399383	370.0
CHEMBL3973	CHEMBL3944937	537.03
CHEMBL279	CHEMBL3985222	758.58
CHEMBL279	CHEMBL3972940	1000.0
CHEMBL1957	CHEMBL3969511	100.0
CHEMBL1936	CHEMBL3114026	96.0
CHEMBL279	CHEMBL57143	400.0
CHEMBL4179	CHEMBL1682005	703.0
CHEMBL1907600	CHEMBL296468	340.0
CHEMBL2637	CHEMBL1288159	470.0
CHEMBL260	CHEMBL3935885	56.0
CHEMBL1907605	CHEMBL2403099	120.0
CHEMBL1824	CHEMBL3895424	50.0
CHEMBL308	CHEMBL134239	180.0
CHEMBL2431	CHEMBL3699681	564.0
CHEMBL4224	CHEMBL3884015	160.0
CHEMBL1906	CHEMBL574646	1600.0
CHEMBL203	CHEMBL3951967	100.0
CHEMBL4224	CHEMBL4073318	74.0
CHEMBL2276	CHEMBL1950303	400.0
CHEMBL3553	CHEMBL4106545	1000.0
CHEMBL3038477	CHEMBL3890654	100.0
CHEMBL3142	CHEMBL1241950	314.0
CHEMBL4179	CHEMBL1644622	220.0
CHEMBL1981	CHEMBL3964932	100.0
CHEMBL1868	CHEMBL488840	591.0
CHEMBL5147	CHEMBL3954731	50.0
CHEMBL2148	CHEMBL4078655	8000.0
CHEMBL3234	CHEMBL1079945	43.0
CHEMBL2185	CHEMBL1090679	46.0
CHEMBL4523	CHEMBL3947790	400.04
CHEMBL1936	CHEMBL2409781	170.0
CHEMBL279	CHEMBL1242109	43.0
CHEMBL308	CHEMBL318471	1400.0
CHEMBL299	CHEMBL2322137	2800.0
CHEMBL2094128	CHEMBL189011	3800.0
CHEMBL279	CHEMBL3604466	34.0
CHEMBL1907600	CHEMBL77095	1200.0
CHEMBL2971	CHEMBL3676039	1000.0
CHEMBL1913	CHEMBL597592	1550.0
CHEMBL3553	CHEMBL3675988	1000.0
CHEMBL3797	CHEMBL1766779	8000.0
CHEMBL1974	CHEMBL1095873	120.0
CHEMBL3553	CHEMBL3928091	970.0
CHEMBL3038477	CHEMBL2030400	238.0
CHEMBL2971	CHEMBL1835148	100.0
CHEMBL2147	CHEMBL1230165	46.0
CHEMBL4630	CHEMBL1643228	35.0
CHEMBL4282	CHEMBL3703123	171.0
CHEMBL2292	CHEMBL4070354	1000.0
CHEMBL2971	CHEMBL3676069	1000.0
CHEMBL2185	CHEMBL520308	1584.89
CHEMBL4630	CHEMBL214140	260.0
CHEMBL203	CHEMBL3915699	1000.0
CHEMBL1907602	CHEMBL2336378	8100.0
CHEMBL5331	CHEMBL3092765	72.0
CHEMBL2971	CHEMBL3675991	1000.0
CHEMBL2094115	CHEMBL356157	343.0
CHEMBL2971	CHEMBL2181323	41.0
CHEMBL2358	CHEMBL3983199	1000.0
CHEMBL301	CHEMBL209280	71.0
CHEMBL1862	CHEMBL2071457	4990.0
CHEMBL279	CHEMBL3946124	100.0
CHEMBL203	CHEMBL3955359	50.0
CHEMBL2842	CHEMBL3907190	248.0
CHEMBL260	CHEMBL1824433	1000.0
CHEMBL203	CHEMBL111339	480.0
CHEMBL2363049	CHEMBL1922906	210.0
CHEMBL203	CHEMBL3746642	1450.0
CHEMBL1824	CHEMBL3948809	1000.0
CHEMBL1907605	CHEMBL1922211	390.0
CHEMBL203	CHEMBL3894418	50.0
CHEMBL1824	CHEMBL500072	35.0
CHEMBL2971	CHEMBL3330118	43.0
CHEMBL301	CHEMBL3910976	6100.0
CHEMBL5147	CHEMBL1762533	41.0
CHEMBL203	CHEMBL2315699	148.0
CHEMBL279	CHEMBL3676391	985.0
CHEMBL1868	CHEMBL238529	210.0
CHEMBL2185	CHEMBL3798011	1000.0
CHEMBL279	CHEMBL1242573	215.0
CHEMBL2363049	CHEMBL3219132	221.2
CHEMBL4179	CHEMBL3220485	1410.0
CHEMBL3973	CHEMBL3956164	117.49
CHEMBL1824	CHEMBL601719	1000.0
CHEMBL3476	CHEMBL231614	1000.0
CHEMBL1981	CHEMBL175862	550.0
CHEMBL2147	CHEMBL3889658	101.48
CHEMBL2292	CHEMBL3935442	4000.0
CHEMBL2094128	CHEMBL365341	80.0
CHEMBL308	CHEMBL3648091	75.0
CHEMBL1936	CHEMBL3358999	200.0
CHEMBL279	CHEMBL3897714	448.0
CHEMBL2358	CHEMBL3920597	2500.0
CHEMBL3476	CHEMBL1761509	3981.07
CHEMBL2147	CHEMBL447567	330.0
CHEMBL279	CHEMBL3676348	823.0
CHEMBL2599	CHEMBL3983442	1560.0
CHEMBL1991	CHEMBL556806	43.65
CHEMBL203	CHEMBL196018	90.0
CHEMBL2971	CHEMBL3642301	9999.0
CHEMBL279	CHEMBL3965096	50.0
CHEMBL1974	CHEMBL3892244	50.0
CHEMBL1974	CHEMBL438653	73.0
CHEMBL1844	CHEMBL3669003	100.0
CHEMBL2276	CHEMBL1288244	2300.0
CHEMBL2111414	CHEMBL1171837	40.0
CHEMBL1868	CHEMBL240643	290.0
CHEMBL1981	CHEMBL4091729	130.0
CHEMBL1868	CHEMBL392934	380.0
CHEMBL2148	CHEMBL1287883	1250.0
CHEMBL2695	CHEMBL518060	9920.0
CHEMBL2431	CHEMBL1258898	433.0
CHEMBL2971	CHEMBL3642307	9999.0
CHEMBL1955	CHEMBL1173243	1000.0
CHEMBL5314	CHEMBL3092769	4060.0
CHEMBL308	CHEMBL3644031	1000.0
CHEMBL2208	CHEMBL1801392	172.0
CHEMBL2148	CHEMBL3642289	42.4
CHEMBL260	CHEMBL520919	1000.0
CHEMBL1907601	CHEMBL187522	60.0
CHEMBL4722	CHEMBL599210	4050.0
CHEMBL279	CHEMBL3969112	1819.7
CHEMBL2007	CHEMBL1271470	367.0
CHEMBL2094128	CHEMBL568291	500.0
CHEMBL2358	CHEMBL4106659	2500.0
CHEMBL1824	CHEMBL3972920	1000.0
CHEMBL2068	CHEMBL3893416	1000.0
CHEMBL1913	CHEMBL1940270	2000.0
CHEMBL2815	CHEMBL456549	650.0
CHEMBL2292	CHEMBL3094441	116.0
CHEMBL2007	CHEMBL4066145	1465.0
CHEMBL4523	CHEMBL3660043	182.0
CHEMBL1991	CHEMBL254556	130.0
CHEMBL4224	CHEMBL1329627	2083.0
CHEMBL4179	CHEMBL3220490	1440.0
CHEMBL1868	CHEMBL3968322	50.0
CHEMBL5407	CHEMBL3687416	30.53
CHEMBL2358	CHEMBL3962867	2500.0
CHEMBL2007	CHEMBL4066141	74.0
CHEMBL2148	CHEMBL3655092	5950.0
CHEMBL2094126	CHEMBL357260	840.0
CHEMBL2695	CHEMBL3645028	2789.04
CHEMBL2358	CHEMBL3971122	1000.0
CHEMBL2148	CHEMBL3642283	9999.0
CHEMBL2148	CHEMBL1983268	349.0
CHEMBL2842	CHEMBL2348862	106.0
CHEMBL1957	CHEMBL3938801	100.0
CHEMBL279	CHEMBL275117	50.0
CHEMBL4142	CHEMBL3968094	40.74
CHEMBL279	CHEMBL180022	858.2
CHEMBL279	CHEMBL3984571	338.84
CHEMBL1907602	CHEMBL604712	450.0
CHEMBL3529	CHEMBL3895278	100.0
CHEMBL331	CHEMBL48362	1870.0
CHEMBL2148	CHEMBL3973453	1000.0
CHEMBL203	CHEMBL1173783	1270.0
CHEMBL1974	CHEMBL1945706	250.0
CHEMBL260	CHEMBL3394115	2184.0
CHEMBL3717	CHEMBL568922	7000.0
CHEMBL279	CHEMBL21156	1400.0
CHEMBL2695	CHEMBL3644969	9999.0
CHEMBL2094128	CHEMBL122620	200.0
CHEMBL279	CHEMBL3982399	1737.8
CHEMBL1844	CHEMBL3939150	227.0
CHEMBL3234	CHEMBL1241301	794.0
CHEMBL331	CHEMBL189607	5053.0
CHEMBL3650	CHEMBL3681258	36.0
CHEMBL279	CHEMBL233874	1000.0
CHEMBL2276	CHEMBL205402	261.0
CHEMBL203	CHEMBL233338	6000.0
CHEMBL4501	CHEMBL3685216	1400.0
CHEMBL2094126	CHEMBL179462	1540.0
CHEMBL2094126	CHEMBL568310	40.0
CHEMBL1844	CHEMBL2023496	80.0
CHEMBL279	CHEMBL3925008	2570.4
CHEMBL3529	CHEMBL3974895	1000.0
CHEMBL2094128	CHEMBL1945567	170.0
CHEMBL2185	CHEMBL3125890	66.0
CHEMBL4816	CHEMBL188434	646.0
CHEMBL1907600	CHEMBL14762	160.0
CHEMBL1844	CHEMBL246166	190.0
CHEMBL1981	CHEMBL3823165	726.0
CHEMBL279	CHEMBL3934355	4570.88
CHEMBL203	CHEMBL3932707	1000.0
CHEMBL2094127	CHEMBL266751	1100.0
CHEMBL2068	CHEMBL3930429	50.0
CHEMBL2185	CHEMBL3706684	176.0
CHEMBL2431	CHEMBL3699747	170.0
CHEMBL2276	CHEMBL259544	860.0
CHEMBL3983	CHEMBL3109954	58.0
CHEMBL301	CHEMBL2011935	345.0
CHEMBL1991	CHEMBL485145	63.1
CHEMBL1981	CHEMBL1164264	5750.0
CHEMBL203	CHEMBL1081312	260.0
CHEMBL3717	CHEMBL1650545	100.0
CHEMBL2111414	CHEMBL176815	50.0
CHEMBL1957	CHEMBL3898691	100.0
CHEMBL2094128	CHEMBL191617	5000.0
CHEMBL4282	CHEMBL3699772	177.0
CHEMBL1824	CHEMBL1645464	360.0
CHEMBL3905	CHEMBL2311806	3534.0
CHEMBL203	CHEMBL3970170	1000.0
CHEMBL203	CHEMBL281990	1000.0
CHEMBL2292	CHEMBL2314447	300.0
CHEMBL2148	CHEMBL3947749	1000.0
CHEMBL4501	CHEMBL3670426	199.0
CHEMBL4523	CHEMBL3952009	114.0
CHEMBL1957	CHEMBL2088095	6309.57
CHEMBL279	CHEMBL304113	900.0
CHEMBL203	CHEMBL1683972	38.0
CHEMBL2971	CHEMBL3645117	75.48
CHEMBL279	CHEMBL3403509	32.3
CHEMBL203	CHEMBL3896067	50.0
CHEMBL2185	CHEMBL3692213	880.0
CHEMBL4179	CHEMBL208637	1100.0
CHEMBL1824	CHEMBL3890300	1000.0
CHEMBL4142	CHEMBL4090527	493.0
CHEMBL2431	CHEMBL3672480	82.0
CHEMBL2276	CHEMBL501964	126.0
CHEMBL1913	CHEMBL1630108	1100.0
CHEMBL5408	CHEMBL2011938	59.0
CHEMBL2147	CHEMBL3676266	2220.0
CHEMBL203	CHEMBL1242852	179.0
CHEMBL2007	CHEMBL1933288	956.0
CHEMBL3553	CHEMBL3969865	200.0
CHEMBL1936	CHEMBL3085830	510.0
CHEMBL2971	CHEMBL1945823	150.0
CHEMBL279	CHEMBL518209	39.0
CHEMBL5508	CHEMBL428690	300.0
CHEMBL1906	CHEMBL3219060	1300.0
CHEMBL1974	CHEMBL2023116	200.0
CHEMBL3038477	CHEMBL3977990	100.0
CHEMBL5508	CHEMBL1947105	74.0
CHEMBL2148	CHEMBL3931001	260.0
CHEMBL2148	CHEMBL2208023	1149.3
CHEMBL2850	CHEMBL3899497	1090.0
CHEMBL2095188	CHEMBL258700	800.0
CHEMBL1936	CHEMBL4064012	1680.0
CHEMBL2111414	CHEMBL105436	300.0
CHEMBL4722	CHEMBL2386808	490.0
CHEMBL3553	CHEMBL3814934	4100.0
CHEMBL2148	CHEMBL4068319	8000.0
CHEMBL1868	CHEMBL465015	278.0
CHEMBL3038469	CHEMBL3109939	750.0
CHEMBL279	CHEMBL3912505	5128.61
CHEMBL279	CHEMBL3953937	50.0
CHEMBL279	CHEMBL518652	110.0
CHEMBL260	CHEMBL565609	299.0
CHEMBL3650	CHEMBL4085712	3300.0
CHEMBL308	CHEMBL210765	1340.0
CHEMBL279	CHEMBL3897155	6606.93
CHEMBL279	CHEMBL3907764	50.0
CHEMBL1824	CHEMBL3950325	1000.0
CHEMBL2148	CHEMBL3642261	415.2
CHEMBL1981	CHEMBL485232	850.0
CHEMBL4722	CHEMBL2322134	270.0
CHEMBL4179	CHEMBL22978	8088.0
CHEMBL2148	CHEMBL3940644	1000.0
CHEMBL2148	CHEMBL3914503	43.5
CHEMBL2292	CHEMBL3787081	4700.0
CHEMBL1862	CHEMBL1242758	2200.0
CHEMBL2148	CHEMBL1938648	1660.0
CHEMBL2358	CHEMBL3921801	1000.0
CHEMBL4142	CHEMBL3904736	436.52
CHEMBL2850	CHEMBL3980630	3440.0
CHEMBL4523	CHEMBL3660037	399.0
CHEMBL1824	CHEMBL3934152	100.0
CHEMBL4376	CHEMBL4077125	1400.0
CHEMBL4523	CHEMBL3664620	91.5
CHEMBL1974	CHEMBL111433	209.0
CHEMBL3650	CHEMBL419914	440.0
CHEMBL3024	CHEMBL597597	2600.0
CHEMBL2815	CHEMBL3673454	179.0
CHEMBL2095942	CHEMBL370976	165.0
CHEMBL2276	CHEMBL2333884	1000.0
CHEMBL279	CHEMBL3671478	136.0
CHEMBL1974	CHEMBL3922314	639.0
CHEMBL4722	CHEMBL3675368	580.0
CHEMBL279	CHEMBL2386818	35.0
CHEMBL4523	CHEMBL3664627	1000.0
CHEMBL4722	CHEMBL3670450	1600.0
CHEMBL3553	CHEMBL3963319	4100.0
CHEMBL301	CHEMBL101801	34.0
CHEMBL4898	CHEMBL3673441	252.0
CHEMBL1824	CHEMBL326280	380.0
